CVE_ID,CVSS_Score,CVSS_Version,Severity,Description,Published_Date,EPSS_Score,EPSS_Percentile,KEV,Vulnerability_Age_Days,Severity_Encoded,CVSS_EPSS_Interaction,KEV_EPSS_Interaction
CVE-2021-20015,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2021. Notes: none,2022-02-09 16:15:12.767000+00:00,,,0,1663,,,
CVE-2021-37185,7.5,3.1,HIGH,"A vulnerability has been identified in SIMATIC Drive Controller family (All versions >= V2.9.2 < V2.9.4), SIMATIC ET 200SP Open Controller CPU 1515SP PC2 (incl. SIPLUS variants) (All versions >= V21.9 < V21.9.4), SIMATIC S7-1200 CPU family (incl. SIPLUS variants) (All versions >= V4.5.0 < V4.5.2), SIMATIC S7-1500 CPU family (incl. related ET200 CPUs and SIPLUS variants) (All versions >= V2.9.2 < V2.9.4), SIMATIC S7-1500 Software Controller (All versions >= V21.9 < V21.9.4), SIMATIC S7-PLCSIM Advanced (All versions >= V4.0 < V4.0 SP1), SIPLUS TIM 1531 IRC (All versions < V2.3.6), TIM 1531 IRC (All versions < V2.3.6). An unauthenticated attacker could cause a denial-of-service condition in a PLC when sending specially prepared packets over port 102/tcp. A restart of the affected device is needed to restore normal operations.",2022-02-09 16:15:12.823000+00:00,0.0206,0.79968,0,1663,3.0,0.1545,0.0
CVE-2021-37194,7.5,3.1,HIGH,"A vulnerability has been identified in COMOS V10.2 (All versions only if web components are used), COMOS V10.3 (All versions < V10.3.3.3 only if web components are used), COMOS V10.4 (All versions < V10.4.1 only if web components are used). The COMOS Web component of COMOS allows to upload and store arbitrary files at the webserver. This could allow an attacker to store malicious files.",2022-02-09 16:15:12.987000+00:00,0.00847,0.55525,0,1663,3.0,0.063525,0.0
CVE-2021-37204,7.5,3.1,HIGH,"A vulnerability has been identified in SIMATIC Drive Controller family (All versions < V2.9.2), SIMATIC Drive Controller family (All versions >= V2.9.2 < V2.9.4), SIMATIC ET 200SP Open Controller CPU 1515SP PC (incl. SIPLUS variants) (All versions), SIMATIC ET 200SP Open Controller CPU 1515SP PC2 (incl. SIPLUS variants) (All versions < V21.9), SIMATIC ET 200SP Open Controller CPU 1515SP PC2 (incl. SIPLUS variants) (All versions >= V21.9 < V21.9.4), SIMATIC ET 200SP Open Controller CPU 1515SP PC2 Ready4Linux (All versions), SIMATIC S7-1200 CPU family (incl. SIPLUS variants) (All versions < V4.5.0), SIMATIC S7-1200 CPU family (incl. SIPLUS variants) (All versions >= V4.5.0 < V4.5.2), SIMATIC S7-1500 CPU family (incl. related ET200 CPUs and SIPLUS variants) (All versions < V2.9.2), SIMATIC S7-1500 CPU family (incl. related ET200 CPUs and SIPLUS variants) (All versions >= V2.9.2 < V2.9.4), SIMATIC S7-1500 Software Controller (All versions < V21.9), SIMATIC S7-1500 Software Controller (All versions >= V21.9 < V21.9.4), SIMATIC S7-PLCSIM Advanced (All versions < V4.0), SIMATIC S7-PLCSIM Advanced (All versions >= V4.0 < V4.0 SP1), SIPLUS TIM 1531 IRC (All versions < V2.3.6), TIM 1531 IRC (All versions < V2.3.6). An unauthenticated attacker could cause a denial-of-service condition in a PLC when sending specially prepared packet over port 102/tcp. A restart of the affected device is needed to restore normal operations.",2022-02-09 16:15:13.333000+00:00,0.02181,0.81086,0,1663,3.0,0.163575,0.0
CVE-2021-37205,7.5,3.1,HIGH,"A vulnerability has been identified in SIMATIC Drive Controller family (All versions >= V2.9.2 < V2.9.4), SIMATIC ET 200SP Open Controller CPU 1515SP PC2 (incl. SIPLUS variants) (All versions >= V21.9 < V21.9.4), SIMATIC S7-1200 CPU family (incl. SIPLUS variants) (All versions >= V4.5.0 < V4.5.2), SIMATIC S7-1500 CPU family (incl. related ET200 CPUs and SIPLUS variants) (All versions >= V2.9.2 < V2.9.4), SIMATIC S7-1500 Software Controller (All versions >= V21.9 < V21.9.4), SIMATIC S7-PLCSIM Advanced (All versions >= V4.0 < V4.0 SP1), SIPLUS TIM 1531 IRC (All versions < V2.3.6), TIM 1531 IRC (All versions < V2.3.6). An unauthenticated attacker could cause a denial-of-service condition in a PLC when sending specially prepared packets over port 102/tcp. A restart of the affected device is needed to restore normal operations.",2022-02-09 16:15:13.393000+00:00,0.0164,0.74669,0,1663,3.0,0.12300000000000001,0.0
CVE-2021-37853,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2021. Notes: none,2022-02-09 16:15:13.443000+00:00,,,0,1663,,,
CVE-2021-37854,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2021. Notes: none,2022-02-09 16:15:13.480000+00:00,,,0,1663,,,
CVE-2021-37855,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2021. Notes: none,2022-02-09 16:15:13.517000+00:00,,,0,1663,,,
CVE-2021-37856,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2021. Notes: none,2022-02-09 16:15:13.553000+00:00,,,0,1663,,,
CVE-2021-37857,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2021. Notes: none,2022-02-09 16:15:13.590000+00:00,,,0,1663,,,
CVE-2021-37858,,,,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2021. Notes: none,2022-02-09 16:15:13.627000+00:00,,,0,1663,,,
CVE-2021-40360,8.8,3.1,HIGH,"A vulnerability has been identified in SIMATIC PCS 7 V8.2 (All versions), SIMATIC PCS 7 V9.0 (All versions), SIMATIC PCS 7 V9.1 (All versions < V9.1 SP1), SIMATIC WinCC V15 and earlier (All versions < V15 SP1 Update 7), SIMATIC WinCC V16 (All versions < V16 Update 5), SIMATIC WinCC V17 (All versions < V17 Update 2), SIMATIC WinCC V7.4 (All versions < V7.4 SP1 Update 19), SIMATIC WinCC V7.5 (All versions < V7.5 SP2 Update 6). The password hash of a local user account in the remote server could be granted via public API to a user on the affected system. An authenticated attacker could brute force the password hash and use it to login to the server.",2022-02-09 16:15:13.813000+00:00,0.00682,0.49966,0,1663,3.0,0.060016,0.0
CVE-2021-40363,7.8,3.1,HIGH,"A vulnerability has been identified in SIMATIC PCS 7 V8.2 (All versions), SIMATIC PCS 7 V9.0 (All versions), SIMATIC PCS 7 V9.1 (All versions < V9.1 SP1), SIMATIC WinCC V15 and earlier (All versions < V15 SP1 Update 7), SIMATIC WinCC V16 (All versions < V16 Update 5), SIMATIC WinCC V17 (All versions < V17 Update 2), SIMATIC WinCC V17 (All versions <= V17 Update 4), SIMATIC WinCC V7.4 (All versions < V7.4 SP1 Update 19), SIMATIC WinCC V7.5 (All versions < V7.5 SP2 Update 6). The affected component stores the credentials of a local system account in a potentially publicly accessible project file using an outdated cipher algorithm. An attacker may use this to brute force the credentials and take over the system.",2022-02-09 16:15:13.877000+00:00,0.0016,0.05434,0,1663,3.0,0.01248,0.0
CVE-2021-44000,7.8,3.1,HIGH,"A vulnerability has been identified in JT2Go (All versions < V13.2.0.7), Solid Edge SE2021 (All versions < SE2021MP9), Solid Edge SE2022 (All versions < SE2022MP1), Teamcenter Visualization V13.1 (All versions < V13.1.0.9), Teamcenter Visualization V13.2 (All versions < V13.2.0.7), Teamcenter Visualization V13.3 (All versions < V13.3.0.1). The plmxmlAdapterSE70.dll contains an out of bounds write past the fixed-length heap-based buffer while parsing specially crafted PAR files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-15053)",2022-02-09 16:15:14.107000+00:00,0.01798,0.76893,0,1663,3.0,0.14024399999999998,0.0
CVE-2021-44016,7.8,3.1,HIGH,"A vulnerability has been identified in JT2Go (All versions < V13.2.0.7), Solid Edge SE2021 (All versions < SE2021MP9), Solid Edge SE2022 (All versions < SE2022MP1), Teamcenter Visualization V13.1 (All versions < V13.1.0.9), Teamcenter Visualization V13.2 (All versions < V13.2.0.7), Teamcenter Visualization V13.3 (All versions < V13.3.0.1). The plmxmlAdapterSE70.dll library is vulnerable to memory corruption condition while parsing specially crafted PAR files. An attacker could leverage this vulnerability to execute code in the context of the current process. (ZDI-CAN-15110)",2022-02-09 16:15:14.163000+00:00,0.017,0.75566,0,1663,3.0,0.1326,0.0
CVE-2021-44018,7.8,3.1,HIGH,"A vulnerability has been identified in JT2Go (All versions < V13.2.0.7), Solid Edge SE2021 (All versions < SE2021MP9), Solid Edge SE2022 (All versions < SE2022MP1), Teamcenter Visualization V13.1 (All versions < V13.1.0.9), Teamcenter Visualization V13.2 (All versions < V13.2.0.7), Teamcenter Visualization V13.3 (All versions < V13.3.0.1). The plmxmlAdapterSE70.dll library is vulnerable to memory corruption condition while parsing specially crafted PAR files. An attacker could leverage this vulnerability to execute code in the context of the current process. (ZDI-CAN-15112)",2022-02-09 16:15:14.210000+00:00,0.01691,0.75442,0,1663,3.0,0.13189800000000002,0.0
CVE-2021-44911,5.4,3.1,MEDIUM,"XE before 1.11.6 is vulnerable to Unrestricted file upload via modules/menu/menu.admin.controller.php. When uploading the Mouse over button and When selected button, there is no restriction on the file suffix, which leads to any file uploading to the files directory. Since .htaccess only restricts the PHP type, uploading HTML-type files leads to stored XSS vulnerabilities.",2022-02-09 16:15:14.260000+00:00,0.00569,0.44781,0,1663,2.0,0.030726,0.0
CVE-2021-44912,5.4,3.1,MEDIUM,"In XE 1.116, when uploading the Normal button, there is no restriction on the file suffix, which leads to any file uploading to the files directory. Since .htaccess only restricts the PHP type, uploading HTML-type files leads to stored XSS vulnerabilities. If the .htaccess configuration is improper, for example before the XE 1.11.2 version, you can upload the PHP type file to GETSHELL.",2022-02-09 16:15:14.300000+00:00,0.00487,0.39961,0,1663,2.0,0.026298000000000002,0.0
CVE-2021-45106,6.5,3.1,MEDIUM,A vulnerability has been identified in SICAM TOOLBOX II (All versions). Affected applications use a circumventable access control within a database service. This could allow an attacker to access the database.,2022-02-09 16:15:14.343000+00:00,0.00675,0.49688,0,1663,2.0,0.043875,0.0
CVE-2021-46151,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains an out of bounds write past the end of an allocated structure while parsing specially crafted NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-14754, ZDI-CAN-15082)",2022-02-09 16:15:14.393000+00:00,0.01567,0.73564,0,1663,3.0,0.122226,0.0
CVE-2021-46152,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains a type confusion vulnerability while parsing NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-14643, ZDI-CAN-14644, ZDI-CAN-14755, ZDI-CAN-15183)",2022-02-09 16:15:14.440000+00:00,0.01596,0.73993,0,1663,3.0,0.12448799999999999,0.0
CVE-2021-46153,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains a memory corruption vulnerability while parsing NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-14645, ZDI-CAN-15305, ZDI-CAN-15589, ZDI-CAN-15599)",2022-02-09 16:15:14.490000+00:00,0.01564,0.73517,0,1663,3.0,0.121992,0.0
CVE-2021-46154,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains a stack based buffer overflow vulnerability while parsing NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-14646, ZDI-CAN-14679, ZDI-CAN-15084, ZDI-CAN-15304)",2022-02-09 16:15:14.537000+00:00,0.01774,0.7659,0,1663,3.0,0.138372,0.0
CVE-2021-46155,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains a stack based buffer overflow vulnerability while parsing NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-14683, ZDI-CAN-15283, ZDI-CAN-15303, ZDI-CAN-15593)",2022-02-09 16:15:14.587000+00:00,0.01774,0.76589,0,1663,3.0,0.138372,0.0
CVE-2021-46156,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains an out of bounds write past the end of an allocated structure while parsing specially crafted NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-14684)",2022-02-09 16:15:14.637000+00:00,0.01293,0.68271,0,1663,3.0,0.100854,0.0
CVE-2021-46157,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains a memory corruption vulnerability while parsing NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-14757)",2022-02-09 16:15:14.687000+00:00,0.01311,0.68657,0,1663,3.0,0.102258,0.0
CVE-2021-46158,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains a stack based buffer overflow vulnerability while parsing NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-15085, ZDI-CAN-15289, ZDI-CAN-15602)",2022-02-09 16:15:14.737000+00:00,0.01774,0.76589,0,1663,3.0,0.138372,0.0
CVE-2021-46159,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains an out of bounds write past the end of an allocated structure while parsing specially crafted NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-15050)",2022-02-09 16:15:14.787000+00:00,0.01293,0.68272,0,1663,3.0,0.100854,0.0
CVE-2021-46160,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains an out of bounds write past the end of an allocated structure while parsing specially crafted NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-15286)",2022-02-09 16:15:14.837000+00:00,0.01293,0.6827,0,1663,3.0,0.100854,0.0
CVE-2021-46161,7.8,3.1,HIGH,"A vulnerability has been identified in Simcenter Femap V2020.2 (All versions), Simcenter Femap V2021.1 (All versions). Affected application contains an out of bounds write past the end of an allocated structure while parsing specially crafted NEU files. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-15302)",2022-02-09 16:15:14.887000+00:00,0.01293,0.68271,0,1663,3.0,0.100854,0.0
CVE-2022-23102,6.1,3.1,MEDIUM,A vulnerability has been identified in SINEMA Remote Connect Server (All versions < V2.0). Affected products contain an open redirect vulnerability. An attacker could trick a valid authenticated user to the device into clicking a malicious link there by leading to phishing attacks.,2022-02-09 16:15:15.617000+00:00,0.05265,0.91969,0,1663,2.0,0.321165,0.0
CVE-2022-23312,6.1,3.1,MEDIUM,"A vulnerability has been identified in Spectrum Power 4 (All versions < V4.70 SP9 Security Patch 1). The integrated web application ""Online Help"" in affected product contains a Cross-Site Scripting (XSS) vulnerability that could be exploited if unsuspecting users are tricked into accessing a malicious link.",2022-02-09 16:15:15.660000+00:00,0.00562,0.44462,0,1663,2.0,0.034282,0.0
CVE-2021-41441,7.4,3.1,HIGH,"A DoS attack in the web application of D-Link DIR-X1860 before v1.10WWB09_Beta allows a remote unauthenticated attacker to reboot the router via sending a specially crafted URL to an authenticated victim. The authenticated victim need to visit this URL, for the router to reboot.",2022-02-09 17:15:08.250000+00:00,0.01585,0.73831,0,1663,3.0,0.11729,0.0
CVE-2022-21844,7.8,3.1,HIGH,HEVC Video Extensions Remote Code Execution Vulnerability,2022-02-09 17:15:08.307000+00:00,0.02258,0.81726,0,1663,3.0,0.176124,0.0
CVE-2022-21926,7.8,3.1,HIGH,HEVC Video Extensions Remote Code Execution Vulnerability,2022-02-09 17:15:08.363000+00:00,0.02258,0.81727,0,1663,3.0,0.176124,0.0
CVE-2022-21927,7.8,3.1,HIGH,HEVC Video Extensions Remote Code Execution Vulnerability,2022-02-09 17:15:08.420000+00:00,0.02258,0.81727,0,1663,3.0,0.176124,0.0
CVE-2022-21957,7.2,3.1,HIGH,Microsoft Dynamics 365 On-Premises Remote Code Execution Vulnerability,2022-02-09 17:15:08.480000+00:00,0.02718,0.84968,0,1663,3.0,0.195696,0.0
CVE-2022-21965,7.5,3.1,HIGH,Microsoft Teams Denial of Service Vulnerability,2022-02-09 17:15:08.537000+00:00,0.02965,0.86252,0,1663,3.0,0.222375,0.0
CVE-2022-21968,4.3,3.1,MEDIUM,Microsoft SharePoint Server Security Feature Bypass Vulnerability,2022-02-09 17:15:08.587000+00:00,0.02134,0.8069,0,1663,2.0,0.091762,0.0
CVE-2022-21971,7.8,3.1,HIGH,Windows Runtime Remote Code Execution Vulnerability,2022-02-09 17:15:08.640000+00:00,0.53934,0.98924,1,1663,3.0,4.2068520000000005,0.53934
CVE-2022-21974,7.8,3.1,HIGH,Roaming Security Rights Management Services Remote Code Execution Vulnerability,2022-02-09 17:15:08.693000+00:00,0.04969,0.91575,0,1663,3.0,0.387582,0.0
CVE-2022-21981,7.8,3.1,HIGH,Windows Common Log File System Driver Elevation of Privilege Vulnerability,2022-02-09 17:15:08.743000+00:00,0.00571,0.44884,0,1663,3.0,0.044537999999999994,0.0
CVE-2022-21984,8.8,3.1,HIGH,Windows DNS Server Remote Code Execution Vulnerability,2022-02-09 17:15:08.797000+00:00,0.04797,0.91305,0,1663,3.0,0.422136,0.0
CVE-2022-21985,5.5,3.1,MEDIUM,Windows Remote Access Connection Manager Information Disclosure Vulnerability,2022-02-09 17:15:08.850000+00:00,0.00788,0.53651,0,1663,2.0,0.04334,0.0
CVE-2022-21986,7.5,3.1,HIGH,.NET Denial of Service Vulnerability,2022-02-09 17:15:08.907000+00:00,0.03739,0.89055,0,1663,3.0,0.280425,0.0
CVE-2022-21987,8.0,3.1,HIGH,Microsoft SharePoint Server Spoofing Vulnerability,2022-02-09 17:15:08.960000+00:00,0.02018,0.79541,0,1663,3.0,0.16144,0.0
CVE-2022-21988,7.8,3.1,HIGH,Microsoft Office Visio Remote Code Execution Vulnerability,2022-02-09 17:15:09.013000+00:00,0.02944,0.86155,0,1663,3.0,0.229632,0.0
CVE-2022-21989,7.8,3.1,HIGH,Windows Kernel Elevation of Privilege Vulnerability,2022-02-09 17:15:09.067000+00:00,0.03193,0.872,0,1663,3.0,0.249054,0.0
CVE-2022-21991,8.1,3.1,HIGH,Visual Studio Code Remote Development Extension Remote Code Execution Vulnerability,2022-02-09 17:15:09.123000+00:00,0.02075,0.80127,0,1663,3.0,0.168075,0.0
CVE-2022-21992,7.8,3.1,HIGH,Windows Mobile Device Management Remote Code Execution Vulnerability,2022-02-09 17:15:09.177000+00:00,0.02496,0.83531,0,1663,3.0,0.194688,0.0
CVE-2022-21993,7.5,3.1,HIGH,Windows Services for NFS ONCRPC XDR Driver Information Disclosure Vulnerability,2022-02-09 17:15:09.230000+00:00,0.43618,0.98644,0,1663,3.0,3.27135,0.0
CVE-2022-21994,7.8,3.1,HIGH,Windows DWM Core Library Elevation of Privilege Vulnerability,2022-02-09 17:15:09.283000+00:00,0.04196,0.90224,0,1663,3.0,0.32728799999999997,0.0
CVE-2022-21995,7.9,3.1,HIGH,Windows Hyper-V Remote Code Execution Vulnerability,2022-02-09 17:15:09.340000+00:00,0.00965,0.59225,0,1663,3.0,0.07623500000000001,0.0
CVE-2022-21996,7.8,3.1,HIGH,Win32k Elevation of Privilege Vulnerability,2022-02-09 17:15:09.400000+00:00,0.03046,0.86592,0,1663,3.0,0.237588,0.0
CVE-2022-21997,7.1,3.1,HIGH,Windows Print Spooler Elevation of Privilege Vulnerability,2022-02-09 17:15:09.457000+00:00,0.00795,0.53882,0,1663,3.0,0.056445,0.0
CVE-2022-21998,5.5,3.1,MEDIUM,Windows Common Log File System Driver Information Disclosure Vulnerability,2022-02-09 17:15:09.510000+00:00,0.00836,0.55215,0,1663,2.0,0.04597999999999999,0.0
CVE-2022-21999,7.8,3.1,HIGH,Windows Print Spooler Elevation of Privilege Vulnerability,2022-02-09 17:15:09.563000+00:00,0.41683,0.98581,1,1663,3.0,3.2512739999999996,0.41683
CVE-2022-22000,7.8,3.1,HIGH,Windows Common Log File System Driver Elevation of Privilege Vulnerability,2022-02-09 17:15:09.617000+00:00,0.04327,0.9048,0,1663,3.0,0.33750600000000003,0.0
CVE-2022-22001,7.8,3.1,HIGH,Windows Remote Access Connection Manager Elevation of Privilege Vulnerability,2022-02-09 17:15:09.673000+00:00,0.00642,0.48272,0,1663,3.0,0.050076,0.0
CVE-2022-22002,5.5,3.1,MEDIUM,Windows User Account Profile Picture Denial of Service Vulnerability,2022-02-09 17:15:09.727000+00:00,0.01282,0.68018,0,1663,2.0,0.07051,0.0
CVE-2022-22003,7.8,3.1,HIGH,Microsoft Office Graphics Remote Code Execution Vulnerability,2022-02-09 17:15:09.783000+00:00,0.02351,0.82496,0,1663,3.0,0.18337799999999999,0.0
CVE-2022-22004,7.8,3.1,HIGH,Microsoft Office ClickToRun Remote Code Execution Vulnerability,2022-02-09 17:15:09.840000+00:00,0.02571,0.84049,0,1663,3.0,0.200538,0.0
CVE-2022-22005,8.8,3.1,HIGH,Microsoft SharePoint Server Remote Code Execution Vulnerability,2022-02-09 17:15:09.893000+00:00,0.16825,0.96815,0,1663,3.0,1.4806000000000001,0.0
CVE-2022-22709,7.8,3.1,HIGH,VP9 Video Extensions Remote Code Execution Vulnerability,2022-02-09 17:15:09.947000+00:00,0.02276,0.81876,0,1663,3.0,0.177528,0.0
CVE-2022-22710,5.5,3.1,MEDIUM,Windows Common Log File System Driver Denial of Service Vulnerability,2022-02-09 17:15:10.003000+00:00,0.00891,0.5689,0,1663,2.0,0.049005,0.0
CVE-2022-22712,5.6,3.1,MEDIUM,Windows Hyper-V Denial of Service Vulnerability,2022-02-09 17:15:10.060000+00:00,0.00802,0.5412,0,1663,2.0,0.044911999999999994,0.0
CVE-2022-22715,7.8,3.1,HIGH,Named Pipe File System Elevation of Privilege Vulnerability,2022-02-09 17:15:10.117000+00:00,0.12636,0.95958,0,1663,3.0,0.9856079999999999,0.0
CVE-2022-22716,5.5,3.1,MEDIUM,Microsoft Excel Information Disclosure Vulnerability,2022-02-09 17:15:10.170000+00:00,0.04604,0.91004,0,1663,2.0,0.25322,0.0
CVE-2022-22717,7.0,3.1,HIGH,Windows Print Spooler Elevation of Privilege Vulnerability,2022-02-09 17:15:10.227000+00:00,0.00714,0.51143,0,1663,3.0,0.04998,0.0
CVE-2022-22718,7.8,3.1,HIGH,Windows Print Spooler Elevation of Privilege Vulnerability,2022-02-09 17:15:10.280000+00:00,0.18464,0.97033,1,1663,3.0,1.440192,0.18464
CVE-2022-23252,5.5,3.1,MEDIUM,Microsoft Office Information Disclosure Vulnerability,2022-02-09 17:15:10.337000+00:00,0.00788,0.53651,0,1663,2.0,0.04334,0.0
CVE-2022-23254,4.9,3.1,MEDIUM,Microsoft Power BI Information Disclosure Vulnerability,2022-02-09 17:15:10.390000+00:00,0.02567,0.84016,0,1663,2.0,0.125783,0.0
CVE-2022-23255,5.9,3.1,MEDIUM,Microsoft OneDrive for Android Security Feature Bypass Vulnerability,2022-02-09 17:15:10.443000+00:00,0.0056,0.44356,0,1663,2.0,0.03304,0.0
CVE-2022-23256,8.1,3.1,HIGH,Azure Data Explorer Spoofing Vulnerability,2022-02-09 17:15:10.500000+00:00,0.01558,0.73428,0,1663,3.0,0.126198,0.0
CVE-2022-23269,5.4,3.1,MEDIUM,Microsoft Dynamics GP Spoofing Vulnerability,2022-02-09 17:15:10.553000+00:00,0.01164,0.6503,0,1663,2.0,0.062856,0.0
CVE-2022-23271,6.5,3.1,MEDIUM,Microsoft Dynamics GP Elevation Of Privilege Vulnerability,2022-02-09 17:15:10.607000+00:00,0.03755,0.89103,0,1663,2.0,0.244075,0.0
CVE-2022-23272,8.1,3.1,HIGH,Microsoft Dynamics GP Elevation Of Privilege Vulnerability,2022-02-09 17:15:10.657000+00:00,0.0255,0.83896,0,1663,3.0,0.20654999999999998,0.0
CVE-2022-23273,7.1,3.1,HIGH,Microsoft Dynamics GP Elevation Of Privilege Vulnerability,2022-02-09 17:15:10.710000+00:00,0.022,0.81268,0,1663,3.0,0.15619999999999998,0.0
CVE-2022-23274,8.8,3.1,HIGH,Microsoft Dynamics GP Remote Code Execution Vulnerability,2022-02-09 17:15:10.763000+00:00,0.02145,0.8078,0,1663,3.0,0.18876,0.0
CVE-2022-23276,7.8,3.1,HIGH,SQL Server for Linux Containers Elevation of Privilege Vulnerability,2022-02-09 17:15:10.817000+00:00,0.00543,0.43436,0,1663,3.0,0.042353999999999996,0.0
CVE-2022-23280,5.3,3.1,MEDIUM,Microsoft Outlook for Mac Security Feature Bypass Vulnerability,2022-02-09 17:15:10.867000+00:00,0.02439,0.83132,0,1663,2.0,0.129267,0.0
CVE-2021-45330,9.8,3.1,CRITICAL,"An issue exsits in Gitea through 1.15.7, which could let a malicious user gain privileges due to client side cookies not being deleted and the session remains valid on the server side for reuse.",2022-02-09 18:15:09.970000+00:00,0.01447,0.71438,0,1663,4.0,0.14180600000000002,0.0
CVE-2021-45331,9.8,3.1,CRITICAL,"An Authentication Bypass vulnerability exists in Gitea before 1.5.0, which could let a malicious user gain privileges. If captured, the TOTP code for the 2FA can be submitted correctly more than once.",2022-02-09 18:15:10.013000+00:00,0.01423,0.71003,0,1663,4.0,0.139454,0.0
CVE-2021-36302,9.9,3.1,CRITICAL,All Dell EMC Integrated System for Microsoft Azure Stack Hub versions contain a privilege escalation vulnerability. A remote malicious user with standard level JEA credentials may potentially exploit this vulnerability to elevate privileges and take over the system.,2022-02-09 20:15:12.273000+00:00,0.00933,0.58234,0,1662,4.0,0.092367,0.0
CVE-2021-41442,7.5,3.1,HIGH,An HTTP smuggling attack in the web application of D-Link DIR-X1860 before v1.10WWB09_Beta allows a remote unauthenticated attacker to DoS the web application via sending a specific HTTP packet.,2022-02-09 20:15:12.413000+00:00,0.03552,0.88479,0,1662,3.0,0.2664,0.0
CVE-2021-45286,5.3,3.1,MEDIUM,"Directory Traversal vulnerability exists in ZZCMS 2021 via the skin parameter in 1) index.php, 2) bottom.php, and 3) top_index.php.",2022-02-09 20:15:12.497000+00:00,0.01656,0.74891,0,1662,2.0,0.08776799999999998,0.0
CVE-2022-21660,8.1,3.1,HIGH,Gin-vue-admin is a backstage management system based on vue and gin. In versions prior to 2.4.7 low privilege users are able to modify higher privilege users. Authentication is missing on the `setUserInfo` function. Users are advised to update as soon as possible. There are no known workarounds.,2022-02-09 20:15:12.550000+00:00,0.01097,0.63259,0,1662,3.0,0.088857,0.0
CVE-2022-22566,6.9,3.1,MEDIUM,Select Dell Client Commercial and Consumer platforms contain a pre-boot direct memory access (DMA) vulnerability. An authenticated attacker with physical access to the system may potentially exploit this vulnerability in order to execute arbitrary code on the device.,2022-02-09 20:15:12.613000+00:00,0.00257,0.17158,0,1662,2.0,0.017733,0.0
CVE-2022-22567,4.7,3.1,MEDIUM,Select Dell Client Commercial and Consumer platforms are vulnerable to an insufficient verification of data authenticity vulnerability. An authenticated malicious user may exploit this vulnerability in order to install modified BIOS firmware.,2022-02-09 20:15:12.673000+00:00,0.00138,0.03532,0,1662,2.0,0.006486,0.0
