cve_id,asset_id,asset_name,asset_type,criticality,internet_exposure,business_impact_score,environment,cvss_score,epss_score,epss_percentile,kev,vulnerability_age_days,severity_encoded,cvss_epss_interaction,kev_epss_interaction,severity,remediation_hours,remediation_type,status
CVE-2022-21257,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21257,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21257,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21257,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21258,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21258,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21258,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21258,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21258,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,4.5,Patch,Open
CVE-2022-21258,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21258,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21258,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21258,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Patch,Open
CVE-2022-21258,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21259,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,4.5,Patch,Open
CVE-2022-21259,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21259,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21259,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21259,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21259,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,4.0,Patch,Open
CVE-2022-21259,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,0.5,Workaround,Open
CVE-2022-21259,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21259,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21259,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,6.1,0.00946,0.58654,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-21260,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,4.5,Patch,Open
CVE-2022-21260,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,4.5,Patch,Open
CVE-2022-21260,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.5,Patch,Open
CVE-2022-21260,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21260,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21260,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21260,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21260,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.0,Patch,Open
CVE-2022-21260,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Patch,Open
CVE-2022-21260,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-21261,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21261,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21261,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21261,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21261,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21261,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21261,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21261,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Patch,Open
CVE-2022-21261,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21261,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,6.1,0.00946,0.58652,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.5,Patch,Open
CVE-2022-21262,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,5.0,Patch,Open
CVE-2022-21262,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21262,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21262,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21262,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21262,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21262,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21262,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.5,Patch,Open
CVE-2022-21262,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-21262,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,6.1,0.00946,0.58653,0,1684,2.0,0.0577059999999999,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-21263,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,4.8,0.00416,0.34602,0,1684,2.0,0.0199679999999999,0.0,MEDIUM,4.5,Patch,Open
CVE-2022-21263,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,4.8,0.00416,0.34602,0,1684,2.0,0.0199679999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21263,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,4.8,0.00416,0.34602,0,1684,2.0,0.0199679999999999,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21264,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21264,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,2.5,Workaround,Open
CVE-2022-21264,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,4.0,Patch,Open
CVE-2022-21264,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,4.0,Patch,Open
CVE-2022-21264,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21264,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21264,ASSET-019,Staging Database,Database,LOW,0,2,Staging,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,2.0,Patch,Open
CVE-2022-21264,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21265,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,3.8,0.01478,0.72046,0,1684,1.0,0.056164,0.0,LOW,1.5,Workaround,Open
CVE-2022-21265,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,3.8,0.01478,0.72046,0,1684,1.0,0.056164,0.0,LOW,2.0,Workaround,Open
CVE-2022-21265,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,3.8,0.01478,0.72046,0,1684,1.0,0.056164,0.0,LOW,2.5,Config Change,Open
CVE-2022-21265,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,3.8,0.01478,0.72046,0,1684,1.0,0.056164,0.0,LOW,1.0,Workaround,Open
CVE-2022-21265,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,3.8,0.01478,0.72046,0,1684,1.0,0.056164,0.0,LOW,1.0,Config Change,Open
CVE-2022-21265,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,3.8,0.01478,0.72046,0,1684,1.0,0.056164,0.0,LOW,1.0,Config Change,Open
CVE-2022-21265,ASSET-019,Staging Database,Database,LOW,0,2,Staging,3.8,0.01478,0.72046,0,1684,1.0,0.056164,0.0,LOW,0.5,Workaround,Open
CVE-2022-21265,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,3.8,0.01478,0.72046,0,1684,1.0,0.056164,0.0,LOW,1.0,Workaround,Open
CVE-2022-21266,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,38.5,Upgrade,Open
CVE-2022-21266,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,4.5,Config Change,Open
CVE-2022-21266,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,5.5,Patch,Open
CVE-2022-21266,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,6.5,Patch,Open
CVE-2022-21266,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,6.5,Patch,Open
CVE-2022-21266,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,4.0,Config Change,Open
CVE-2022-21266,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,2.5,Config Change,Open
CVE-2022-21266,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,18.0,Upgrade,Open
CVE-2022-21266,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,2.0,Config Change,Open
CVE-2022-21266,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,5.0,Patch,Open
CVE-2022-21266,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,7.5,0.01694,0.75481,0,1684,3.0,0.12705,0.0,HIGH,5.0,Patch,Open
CVE-2022-21267,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,3.3,0.00316,0.2392,0,1684,1.0,0.010428,0.0,LOW,1.5,Workaround,Open
CVE-2022-21267,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,3.3,0.00316,0.2392,0,1684,1.0,0.010428,0.0,LOW,1.0,Workaround,Open
CVE-2022-21267,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,3.3,0.00316,0.2392,0,1684,1.0,0.010428,0.0,LOW,0.5,Workaround,Open
CVE-2022-21267,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,3.3,0.00316,0.2392,0,1684,1.0,0.010428,0.0,LOW,1.5,Config Change,Open
CVE-2022-21268,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,3.3,0.00316,0.2392,0,1684,1.0,0.010428,0.0,LOW,1.5,Workaround,Open
CVE-2022-21268,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,3.3,0.00316,0.2392,0,1684,1.0,0.010428,0.0,LOW,2.5,Config Change,Open
CVE-2022-21268,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,3.3,0.00316,0.2392,0,1684,1.0,0.010428,0.0,LOW,1.5,Config Change,Open
CVE-2022-21268,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,3.3,0.00316,0.2392,0,1684,1.0,0.010428,0.0,LOW,1.0,Workaround,Open
CVE-2022-21269,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,5.0,Patch,Open
CVE-2022-21269,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,4.5,Patch,Open
CVE-2022-21269,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,4.0,Patch,Open
CVE-2022-21269,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21269,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21269,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21269,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,2.0,Patch,Open
CVE-2022-21269,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,2.5,Patch,Open
CVE-2022-21269,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,3.5,Patch,Open
CVE-2022-21269,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,6.1,0.00825,0.54867,0,1684,2.0,0.050325,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-21270,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,4.0,Patch,Open
CVE-2022-21270,ASSET-003,Customer Database Server,Database,CRITICAL,0,10,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,4.0,Config Change,Open
CVE-2022-21270,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,4.5,Patch,Open
CVE-2022-21270,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21270,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21270,ASSET-014,Analytics Data Warehouse,Database,MEDIUM,0,6,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21270,ASSET-019,Staging Database,Database,LOW,0,2,Staging,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,1.0,Config Change,Open
CVE-2022-21270,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,4.9,0.01856,0.77681,0,1684,2.0,0.090944,0.0,MEDIUM,3.5,Patch,Open
CVE-2022-21271,ASSET-001,Payment Processing Server,Server,CRITICAL,1,10,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,9.5,Patch,Open
CVE-2022-21271,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21271,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21271,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,1.5,Workaround,Open
CVE-2022-21271,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,3.5,Patch,Open
CVE-2022-21271,ASSET-007,Order Management System,Server,HIGH,0,8,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21271,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21271,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21271,ASSET-016,SIEM & Log Management Server,Server,HIGH,0,7,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,2.5,Config Change,Open
CVE-2022-21271,ASSET-017,Vulnerability Scanner Host,Server,MEDIUM,0,4,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,2.0,Patch,Open
CVE-2022-21271,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,2.5,Patch,Open
CVE-2022-21271,ASSET-020,CI/CD Build Server,Server,MEDIUM,0,4,Development,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21271,ASSET-022,Developer Workstation Pool,Laptop,LOW,0,3,Development,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,0.5,Workaround,Open
CVE-2022-21271,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,3.0,Patch,Open
CVE-2022-21271,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,5.3,0.02789,0.85395,0,1684,2.0,0.147817,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-21272,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21272,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21272,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,4.0,Patch,Open
CVE-2022-21272,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21272,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21272,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,3.0,Config Change,Open
CVE-2022-21272,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,2.5,Patch,Open
CVE-2022-21272,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,2.0,Config Change,Open
CVE-2022-21272,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,1.0,Workaround,Open
CVE-2022-21272,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,6.1,0.00825,0.54866,0,1684,2.0,0.050325,0.0,MEDIUM,1.5,Config Change,Open
CVE-2022-21273,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,7.0,Patch,Open
CVE-2022-21273,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,7.0,Patch,Open
CVE-2022-21273,ASSET-005,Authentication & SSO Server,Server,HIGH,1,9,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,6.5,Patch,Open
CVE-2022-21273,ASSET-006,Product Catalogue API Server,Server,HIGH,1,7,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,5.5,Patch,Open
CVE-2022-21273,ASSET-009,Load Balancer / API Gateway,Network,HIGH,1,8,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,36.0,Upgrade,Open
CVE-2022-21273,ASSET-010,VPN Gateway,Network,HIGH,1,7,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,7.0,Patch,Open
CVE-2022-21273,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,2.0,Config Change,Open
CVE-2022-21273,ASSET-018,Staging Web Server,Server,LOW,1,3,Staging,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,3.5,Patch,Open
CVE-2022-21273,ASSET-028,ERP System (SAP),Server,HIGH,0,8,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,3.0,Config Change,Open
CVE-2022-21273,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,5.0,Patch,Open
CVE-2022-21274,ASSET-002,Financial Reporting Database,Database,VERY_HIGH,0,9,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,4.0,Config Change,Open
CVE-2022-21274,ASSET-004,Public Web Server,Server,HIGH,1,8,Production,8.1,0.01028,0.61232,0,1684,3.0,0.083268,0.0,HIGH,6.0,Patch,Open
